timestamp,time_seconds,power,power_smooth,power_avg_30s,power_avg_60s,power_std_30s,power_std_60s,power_min_30s,power_max_30s,power_range_30s,power_derivative,time_in_range,power_oscillation,phase
25:30.8,1509.014135,99.6,90.95812357,92.12093822,98.05879372,1.644468242,8.567589085,90.95812357,93.28375286,2.325629291,-2.571428571,4,0.196026593,RINSE
25:31.8,1510.025288,10.7,88.14089572,89.54950964,92.54895391,1.992080918,4.091140293,88.14089572,90.95812357,2.817227852,-1.906162144,4,0.104508449,RINSE
25:31.8,1510.030319,10.7,87.14579928,87.6433475,89.88214286,0.703639438,2.783774588,87.14579928,88.14089572,0.995096437,0.05655443,5,0.068288909,RINSE
25:32.5,1510.766949,10.7,88.25400458,87.69990193,88.62470579,0.78361948,1.633349786,87.14579928,88.25400458,1.108205296,2.533507682,5,0.043016495,RINSE
25:32.8,1511.036693,6.8,92.21281465,90.23340961,88.93837856,2.799301445,2.23901904,88.25400458,92.21281465,3.958810069,4.359627329,5,0.056972202,RINSE
25:36.8,1515.098593,152,96.97325924,94.59303694,91.14646943,3.366142651,4.451976569,92.21281465,96.97325924,4.76044459,6.421820856,5,0.107820521,RINSE
25:37.8,1516.026033,168,105.0564564,101.0148578,95.6241337,5.7156835,7.228295129,96.97325924,105.0564564,8.083197123,9.135583524,5,0.175713504,RINSE
25:37.8,1516.071347,168,115.2444263,110.1504413,102.3717391,7.20398262,10.08730412,105.0564564,115.2444263,10.18796992,12.36663942,3,0.224980171,RINSE
25:38.8,1517.013794,199.1,129.7897352,122.5170807,111.7659693,10.28508657,14.15153273,115.2444263,129.7897352,14.54530892,14.12319385,2,0.293617779,RINSE
25:39.8,1518.044412,134.9,143.490814,136.6402746,123.395358,9.688125718,16.80742309,129.7897352,143.490814,13.70107878,13.27533508,2,0.311473284,RINSE
25:39.8,1518.04944,134.9,156.3404054,149.9156097,136.2163452,9.086033193,17.69197928,143.490814,156.3404054,12.84959137,12.57175548,2,0.301696384,RINSE
25:40.8,1519.017763,166.9,168.6343249,162.4873652,149.5638199,8.693113903,16.70830232,156.3404054,168.6343249,12.29391958,8.276773455,2,0.259719159,RINSE
25:41.8,1520.026391,158.4,172.8939523,170.7641386,160.3398741,3.01201137,13.24499113,168.6343249,172.8939523,4.259627329,3.171363191,3,0.183380075,RINSE
25:41.8,1520.031469,158.4,174.9770513,173.9355018,168.2114335,1.472973466,8.342655709,172.8939523,174.9770513,2.083099052,-0.458581236,4,0.110792979,RINSE
25:42.5,1520.767546,158.4,171.9767898,173.4769206,172.1205296,2.121505269,2.641475789,171.9767898,174.9770513,3.000261523,-6.923291925,5,0.036850493,RINSE
25:42.8,1521.046499,186.7,161.1304675,166.5536286,170.2445652,7.669508069,6.204381683,161.1304675,171.9767898,10.84632233,-5.229535796,5,0.081333485,RINSE
25:43.8,1522.025907,166.4,161.5177182,161.3240928,167.4005067,0.273827621,7.12430085,161.1304675,161.5177182,0.387250736,0.596878065,5,0.082715304,RINSE
25:43.8,1522.03097,166.4,162.3242236,161.9209709,164.2372998,0.570285433,5.183566891,161.5177182,162.3242236,0.806505394,0.219123897,5,0.066040554,RINSE
25:45.8,1524.045415,148,161.955966,162.1400948,161.7320938,0.260397447,0.519181278,161.955966,162.3242236,0.368257601,5.163092514,5,0.007381071,RINSE
25:45.8,1524.050545,148,172.6504086,167.3031873,164.6120791,7.562112903,5.369016997,161.955966,172.6504086,10.69444263,5.643559987,5,0.067629851,RINSE
25:46.7,1525.011997,178.2,173.243086,172.9467473,167.5434211,0.41908617,6.245723292,172.6504086,173.243086,0.592677346,-1.563664596,5,0.067368327,RINSE
25:47.8,1526.030125,166.5,169.5230794,171.3830827,169.343135,2.630441849,5.188137825,169.5230794,173.243086,3.720006538,-4.270317097,5,0.066652362,RINSE
25:47.8,1526.038083,166.5,164.7024518,167.1127656,170.0297565,3.408698505,3.908546239,164.7024518,169.5230794,4.820627656,-6.451781628,5,0.050230232,RINSE
25:48.8,1527.046348,141.5,156.6195162,160.660984,166.0220333,5.715498575,7.17750071,156.6195162,164.7024518,8.0829356,-9.206914024,5,0.100128696,RINSE
25:49.7,1528.01216,145.5,146.2886237,151.45407,159.2834178,7.305044106,10.16821263,146.2886237,156.6195162,10.33089245,-11.25961098,3,0.14586864,RINSE
25:50.8,1529.016258,187.2,134.1002942,140.194459,150.4277215,8.618450455,13.23912457,134.1002942,146.2886237,12.18832952,-11.62211507,2,0.203434294,RINSE
25:51.8,1530.049279,140.9,123.0443936,128.5723439,140.0132069,7.817702301,14.58370696,123.0443936,134.1002942,11.05590062,-11.9329356,2,0.239799681,RINSE
25:52.5,1530.767366,140.9,110.234423,116.6394083,128.4169336,9.058017063,15.3965989,110.234423,123.0443936,12.80997058,-12.98089245,2,0.280758927,RINSE
25:54.9,1533.119535,155,97.0826087,103.6585159,116.1154299,9.299737089,16.00312894,97.0826087,110.234423,13.15181432,-13.90057208,2,0.318800742,RINSE
25:56.7,1535.011462,9.8,82.43327885,89.75794377,103.198676,10.35864047,17.43523483,82.43327885,97.0826087,14.64932985,-14.56915659,2,0.393523598,RINSE
25:57.8,1536.044715,30.4,67.94429552,75.18878719,89.42365152,10.24525836,18.27544691,67.94429552,82.43327885,14.48898333,-12.8139915,2,0.472918812,RINSE
25:57.8,1536.051269,30.4,56.80529585,62.37479568,76.06636973,7.876462204,17.50406513,56.80529585,67.94429552,11.13899967,-10.35166721,2,0.529502229,RINSE
26:00.0,1538.223826,30.7,47.2409611,52.02312847,63.60595783,6.763005959,15.13661468,47.2409611,56.80529585,9.56433475,-8.738264139,2,0.553286491,RINSE
26:01.7,1540.012034,32.1,39.32876757,43.28486433,52.82983001,5.594765697,12.3526723,39.32876757,47.2409611,7.912193527,-8.020644001,3,0.541654732,RINSE
26:02.5,1540.76764,32.1,31.1996731,35.26422033,43.6436744,5.748137828,10.94897773,31.1996731,39.32876757,8.129094475,-6.978032037,3,0.586697214,RINSE
26:12.6,1550.829516,32.5,25.3727035,28.2861883,35.78552632,4.120289716,9.543557573,25.3727035,31.1996731,5.826969598,-2.998234717,3,0.611092228,RINSE
26:22.6,1560.865913,32.7,25.20320366,25.28795358,30.27608696,0.119854483,6.64784055,25.20320366,25.3727035,0.169499837,-0.03682576,4,0.466558425,RINSE
26:32.7,1571.003492,32.6,25.29905198,25.25112782,26.76865806,0.067774993,2.954825031,25.20320366,25.29905198,0.095848316,1.28525662,5,0.224010826,RINSE
26:36.9,1575.145483,35.3,27.7737169,26.53638444,25.91216901,1.749852348,1.242970629,25.29905198,27.7737169,2.474664923,1.769516182,5,0.099201002,RINSE
26:37.8,1576.024429,38.3,28.83808434,28.30590062,26.77851422,0.752621435,1.8168351,27.7737169,28.83808434,1.06436744,-3.533246159,5,0.135738694,RINSE
26:37.8,1576.031211,38.3,20.70722458,24.77265446,25.65451945,5.749386072,3.616082912,20.70722458,28.83808434,8.130859758,-5.59300425,5,0.316936728,RINSE
26:39.8,1578.01654,36.4,17.65207584,19.17965021,23.74277542,2.160316393,5.432060765,17.65207584,20.70722458,3.055148741,-0.441745669,5,0.471133127,RINSE
26:40.8,1579.01142,24.3,19.82373325,18.73790454,21.7552795,1.535593677,4.893250274,17.65207584,19.82373325,2.171657404,2.690912063,5,0.514174409,RINSE
26:41.8,1580.013906,23.4,23.03389997,21.42881661,20.30423341,2.269930657,2.226978639,19.82373325,23.03389997,3.210166721,4.495047401,5,0.2650592,RINSE
26:42.5,1580.796656,23.4,28.81382805,25.92386401,22.33088428,4.087026341,4.854545831,23.03389997,28.81382805,5.779928081,6.836564237,5,0.499834739,RINSE
26:45.9,1584.114848,16.7,36.70702844,32.76042824,27.09462243,5.581335523,7.409662919,28.81382805,36.70702844,7.893200392,10.03932658,5,0.623123449,RINSE
26:45.9,1584.159441,16.7,48.8924812,42.79975482,34.36180941,8.61641628,11.19139706,36.70702844,48.8924812,12.18545276,11.79717228,2,0.752538383,RINSE
26:46.8,1585.015082,6.7,60.301373,54.5969271,43.67867767,8.067304754,13.82106357,48.8924812,60.301373,11.40889179,11.49174567,2,0.72089051,RINSE
26:47.7,1586.010152,6.9,71.87597254,66.08867277,54.4442138,8.184477826,15.09527526,60.301373,71.87597254,11.57459954,13.25222295,2,0.645962922,RINSE
26:48.8,1587.013103,105.6,86.8058189,79.34089572,66.96891141,10.5569956,16.2151734,71.87597254,86.8058189,14.92984636,14.02639752,2,0.566133394,RINSE
26:49.8,1588.024698,158.6,99.92876757,93.36729323,79.727983,9.279325998,17.29368577,86.8058189,99.92876757,13.12294868,12.40570448,2,0.497032442,RINSE
26:49.8,1588.031192,158.6,111.6172279,105.7729977,92.55694671,8.264989526,17.11155773,99.92876757,111.6172279,11.68846028,10.65910428,2,0.42937085,RINSE
26:50.8,1589.014711,127.8,121.2469761,116.432102,104.8996976,6.809260313,14.88239811,111.6172279,121.2469761,9.629748284,7.683017326,2,0.328324654,RINSE
26:51.8,1590.026753,147.8,126.9832625,124.1151193,114.9440585,4.05616699,11.84899388,121.2469761,126.9832625,5.736286368,4.123798627,3,0.235370971,RINSE
26:51.8,1590.033861,147.8,129.4945734,128.2389179,122.33551,1.775764957,7.935579587,126.9832625,129.4945734,2.511310886,1.087103629,4,0.146133738,RINSE
26:52.5,1590.765655,147.8,129.1574698,129.3260216,126.7205704,0.238368262,3.815006002,129.1574698,129.4945734,0.337103629,-2.529764629,5,0.065084912,RINSE
26:52.7,1591.006612,102.7,124.4350441,126.7962569,127.5175874,3.339259186,2.337039713,124.4350441,129.1574698,4.722425629,-6.744818568,5,0.039677109,RINSE
26:53.8,1592.028788,116.4,115.6678326,120.0514384,124.68873,6.199354709,6.442223004,115.6678326,124.4350441,8.767211507,-10.68474992,5,0.110890059,RINSE
26:53.8,1592.036126,116.4,103.0655443,109.3666885,118.0814727,8.911163536,11.46515511,103.0655443,115.6678326,12.60228833,-15.15874469,2,0.220965446,RINSE
26:54.8,1593.014265,58.9,85.35034325,94.20794377,107.1296911,12.52653879,16.96302239,85.35034325,103.0655443,17.71520105,-15.81977771,2,0.36483537,RINSE
26:55.8,1594.031749,59.2,71.42598889,78.38816607,93.87742726,9.846005395,19.45954357,71.42598889,85.35034325,13.92435436,-13.67164106,2,0.47127243,RINSE
26:56.8,1595.011408,48.8,58.00706113,64.71652501,79.46223439,9.488614811,19.29327833,58.00706113,71.42598889,13.41892775,-12.16451455,2,0.567042733,RINSE
26:57.8,1596.027971,39.5,47.09695979,52.55201046,65.47008826,7.714606641,16.57272774,47.09695979,58.00706113,10.91010134,-13.6395881,2,0.584287938,RINSE
26:57.8,1596.03406,39.5,30.72788493,38.91242236,51.81447368,11.57468384,17.22264817,30.72788493,47.09695979,16.36907486,-11.08828048,2,0.785458199,RINSE
26:58.8,1597.051484,37.3,24.92039882,27.82414188,40.18807617,4.106512808,15.14206159,24.92039882,30.72788493,5.807486107,-3.965626022,2,0.823295481,RINSE
26:59.8,1598.030687,27.1,22.79663289,23.85851585,31.38546911,1.501729295,10.99770579,22.79663289,24.92039882,2.123765937,-1.278963714,3,0.774254036,RINSE
26:59.8,1598.037119,27.1,22.3624714,22.57955214,25.20184701,0.306998534,3.849823244,22.3624714,22.79663289,0.434161491,0.994834913,4,0.331936512,RINSE
27:00.0,1598.229791,27.1,24.78630271,23.57438705,23.71645145,1.713907561,1.325820398,22.3624714,24.78630271,2.423831317,4.395668519,5,0.107854555,RINSE
27:00.7,1599.009258,6.6,31.15380843,27.97005557,25.27480386,4.502506474,4.058913644,24.78630271,31.15380843,6.367505721,8.290356326,5,0.347830066,RINSE
27:01.8,1600.032565,6.7,41.36701536,36.2604119,29.91739948,7.221827878,8.485821575,31.15380843,41.36701536,10.21320693,9.621346845,5,0.635233799,RINSE
27:02.5,1600.763233,6.7,50.39650212,45.88175874,36.92590716,6.384811319,11.28224993,41.36701536,50.39650212,9.02948676,9.182690422,3,0.693556386,RINSE
27:03.8,1602.028298,58.1,59.73239621,55.06444917,45.66243053,6.601474015,12.23827431,50.39650212,59.73239621,9.335894083,9.449150049,3,0.625866534,RINSE
27:03.8,1602.034527,58.1,69.29480222,64.51359922,55.19767898,6.761642138,12.02263281,59.73239621,69.29480222,9.562406015,8.954053612,3,0.505959433,RINSE
27:04.8,1603.033053,156.8,77.64050343,73.46765283,64.266051,5.901301919,11.79099555,69.29480222,77.64050343,8.34570121,7.738966983,3,0.423925237,RINSE
27:05.8,1604.024585,90.9,84.77273619,81.20661981,72.86010951,5.043250147,10.79831951,77.64050343,84.77273619,7.132232756,6.411539719,3,0.343676942,RINSE
27:05.8,1604.033722,90.9,90.46358287,87.61815953,80.54290618,4.024036279,9.151594984,84.77273619,90.46358287,5.690846682,4.785174894,3,0.262826131,RINSE
27:06.7,1605.011116,129.9,94.34308598,92.40333442,86.80497712,2.743222954,7.264664762,90.46358287,94.34308598,3.879503106,2.835125858,4,0.192415031,RINSE
27:07.8,1606.032649,100.2,96.13383459,95.23846028,91.42830991,1.266250486,5.028758688,94.34308598,96.13383459,1.790748611,0.869058516,5,0.124262368,RINSE
27:07.8,1606.038644,100.2,96.08120301,96.1075188,94.25542661,0.037216145,2.661305387,96.08120301,96.13383459,0.052631579,-1.215037594,5,0.060158358,RINSE
27:08.8,1607.044916,89.2,93.7037594,94.8924812,95.06547074,1.681106498,1.231423414,93.7037594,96.08120301,2.377443609,-4.356505394,5,0.025562122,RINSE
27:09.8,1608.024334,70.2,87.36819222,90.53597581,93.3217473,4.479922515,4.127678203,87.36819222,93.7037594,6.335567179,-9.832330827,5,0.093929256,RINSE
27:09.8,1608.03047,70.2,74.03909774,80.70364498,87.79806309,9.425093091,9.882333937,74.03909774,87.36819222,13.32909448,-12.15053939,3,0.25105457,RINSE
27:10.8,1609.0308,53.9,63.06711344,68.55310559,79.5445407,7.758364508,13.70533362,63.06711344,74.03909774,10.97198431,-14.07999346,2,0.385150826,RINSE
27:11.8,1610.02497,48.5,45.87911082,54.47311213,67.58837856,12.1537532,17.55550199,45.87911082,63.06711344,17.18800262,-9.381497221,2,0.613849328,RINSE
27:11.8,1610.031175,48.5,44.30411899,45.09161491,56.82236025,1.113687401,14.28138724,44.30411899,45.87911082,1.574991827,-2.683671134,3,0.523297133,RINSE
27:12.5,1610.763326,48.5,40.51176855,42.40794377,48.44052795,2.681596714,10.00787965,40.51176855,44.30411899,3.792350441,-3.616149068,3,0.465629616,RINSE
27:12.8,1611.054937,40.2,37.07182086,38.7917947,41.94170481,2.432410342,3.95156738,37.07182086,40.51176855,3.439947695,-1.725678326,4,0.209988836,RINSE
27:13.8,1612.028084,41.2,37.0604119,37.06611638,39.73703008,0.008067337,3.450900652,37.0604119,37.07182086,0.011408957,1.005966002,5,0.1822911,RINSE
27:14.8,1613.035801,37.6,39.08375286,38.07208238,38.43193854,1.430718114,1.681424022,37.0604119,39.08375286,2.023340961,3.791402419,5,0.089804384,RINSE
27:15.8,1614.040347,6.7,44.64321674,41.8634848,39.46480059,3.931134607,3.580904362,39.08375286,44.64321674,5.559463877,8.881660673,5,0.192140959,RINSE
27:15.8,1614.047776,6.7,56.84707421,50.74514547,44.40861393,8.629430373,8.890454639,44.64321674,56.84707421,12.20385747,11.16900948,5,0.445559096,RINSE
27:17.8,1616.030379,60.9,66.9812357,61.91415495,51.88881988,7.165934312,12.50111738,56.84707421,66.9812357,10.13416149,10.24383786,2,0.53763956,RINSE
27:17.8,1616.036962,60.9,77.33474992,72.15799281,61.45156914,7.321040114,13.98302218,66.9812357,77.33474992,10.35351422,10.88860739,2,0.531988574,RINSE
27:18.7,1617.011554,162.7,88.75845047,83.0466002,72.48037757,8.077776129,13.70135424,77.33474992,88.75845047,11.42370056,10.23283753,2,0.44027607,RINSE
27:19.8,1618.023228,89.7,97.80042498,93.27943772,82.71871527,6.393641485,13.42375649,88.75845047,97.80042498,9.041974501,7.894932985,2,0.372578186,RINSE
27:19.8,1618.029466,89.7,104.5483164,101.1743707,92.11048545,4.771479816,11.78464468,97.80042498,104.5483164,6.747891468,6.228571429,3,0.295444825,RINSE
27:20.7,1619.011916,109.7,110.2575678,107.4029421,100.3411899,4.037050373,9.249320769,104.5483164,110.2575678,5.709251389,4.253743053,3,0.214260137,RINSE
27:21.8,1620.022481,148.8,113.0558025,111.6566852,106.415528,1.978650744,6.746875704,110.2575678,113.0558025,2.798234717,0.333442301,4,0.143356686,RINSE
27:21.8,1620.027475,148.8,110.9244524,111.9901275,109.6965348,1.507092119,3.633702054,110.9244524,113.0558025,2.131350114,-0.944851259,5,0.077554738,RINSE
27:22.5,1620.766144,148.8,111.1661,111.0452762,111.3509807,0.170870655,1.199732812,110.9244524,111.1661,0.241647597,-2.794867604,5,0.025129861,RINSE
27:22.7,1621.007525,72.6,105.3347172,108.2504086,110.1202681,4.123410325,3.329631438,105.3347172,111.1661,5.831382805,-8.234619157,5,0.070115024,RINSE
27:23.8,1622.024331,86.8,94.69686172,100.0157895,105.5305329,7.522099767,7.708453366,94.69686172,105.3347172,10.63785551,-10.40804184,5,0.156061357,RINSE
27:23.8,1622.030574,86.8,84.51863354,89.60774763,98.92907813,7.197094166,11.78062656,84.51863354,94.69686172,10.17822818,-11.22513893,2,0.26935929,RINSE
27:24.8,1623.017384,44.3,72.24658385,78.3826087,89.19919908,8.677649554,14.14069891,72.24658385,84.51863354,12.27204969,-8.677770513,2,0.370946526,RINSE
27:25.7,1624.009208,45.6,67.16309251,69.70483818,79.65629291,3.594571197,12.39415065,67.16309251,72.24658385,5.083491337,-7.474174567,3,0.345657171,RINSE
27:26.7,1625.008869,51.7,57.29823472,62.23066362,70.30663616,6.975507843,11.32614441,57.29823472,67.16309251,9.864857797,-9.763795358,3,0.387166844,RINSE
27:27.8,1626.021256,38.9,47.6355018,52.46686826,61.08585322,6.832583972,10.90493394,47.6355018,57.29823472,9.662732919,-8.493625368,3,0.402893311,RINSE
27:27.8,1626.027818,38.9,40.31098398,43.97324289,53.10195325,5.179216217,11.67355133,40.31098398,47.6355018,7.324517816,-5.553906505,3,0.505670816,RINSE
27:28.8,1627.01349,85,36.52768879,38.41933638,45.44310232,2.675193687,9.150118701,36.52768879,40.31098398,3.783295195,-4.491925466,3,0.457067067,RINSE
27:29.8,1628.023594,19.4,31.32713305,33.92741092,38.9503269,3.677348228,6.862116063,31.32713305,36.52768879,5.200555737,-6.002402746,4,0.418696571,RINSE
27:29.8,1628.034711,19.4,24.5228833,27.92500817,33.17217228,4.811331142,6.841941568,24.5228833,31.32713305,6.804249755,-6.484651847,4,0.475944116,RINSE
27:30.7,1629.010636,26.9,18.35782936,21.44035633,27.68388362,4.359351447,7.925767417,18.35782936,24.5228833,6.165053939,-0.872311213,4,0.656333447,RINSE
27:31.8,1630.025082,31.1,22.77826087,20.56804511,24.24652664,3.125717099,5.386523932,18.35782936,22.77826087,4.420431514,5.263648251,5,0.534893239,RINSE
27:31.8,1630.031908,31.1,28.88512586,25.83169336,23.63602484,4.318205645,4.356400885,22.77826087,28.88512586,6.106864989,5.44030729,5,0.445391986,RINSE
27:32.5,1630.761763,31.1,33.65887545,31.27200065,25.92002288,3.375550708,6.726542306,28.88512586,33.65887545,4.773749591,5.276740765,5,0.590317592,RINSE
27:33.7,1632.00962,33.3,39.43860739,36.54874142,31.19021739,4.086887647,7.075890277,33.65887545,39.43860739,5.779731939,5.669695979,4,0.534152929,RINSE
27:34.7,1633.009047,24,44.99826741,42.2184374,36.74521903,3.931273301,6.992227345,39.43860739,44.99826741,5.55966002,7.075302386,4,0.438509867,RINSE
27:35.8,1634.021491,6.9,53.58921216,49.29373978,42.9212406,6.074715292,8.486063081,44.99826741,53.58921216,8.590944753,8.420055574,4,0.464346696,RINSE
27:35.8,1634.063363,6.9,61.83837856,57.71379536,49.96611638,5.833041496,9.824890181,53.58921216,61.83837856,8.249166394,10.60174894,3,0.448299214,RINSE
27:38.8,1637.056208,64.8,74.79271004,68.3155443,58.80464204,9.160095636,12.68382914,61.83837856,74.79271004,12.95433148,10.43775744,2,0.5066682,RINSE
27:39.8,1638.024157,166.5,82.71389343,78.75330173,68.23354855,5.601122492,13.01355415,74.79271004,82.71389343,7.921183393,6.950277869,2,0.426838138,RINSE
27:39.8,1638.031828,166.5,88.69326577,85.7035796,77.00956195,4.228054732,11.60642883,82.71389343,88.69326577,5.979372344,5.511539719,3,0.34872146,RINSE
27:40.8,1639.053519,82.2,93.73697287,91.21511932,84.98421053,3.566439488,8.152483494,88.69326577,93.73697287,5.043707094,4.318110494,4,0.222915086,RINSE
27:41.8,1640.028342,91.4,97.32948676,95.53322981,90.61840471,2.540290936,6.349581302,93.73697287,97.32948676,3.592513893,2.506374632,4,0.161287249,RINSE
27:41.8,1640.036619,91.4,98.74972213,98.03960445,94.62736188,1.004258062,4.483362656,97.32948676,98.74972213,1.420235371,0.452386401,5,0.106274296,RINSE
27:42.5,1640.765843,91.4,98.23425956,98.49199085,97.01261033,0.364487078,2.261282506,98.23425956,98.74972213,0.515462569,-3.07167375,5,0.05167111,RINSE
27:42.7,1641.010006,119.2,92.60637463,95.4203171,96.72996077,3.979515598,2.811034499,92.60637463,98.23425956,5.62788493,-6.379977117,5,0.063510286,RINSE
27:43.8,1642.030224,75.2,85.47430533,89.04033998,93.76616541,5.043134569,6.188692948,85.47430533,92.60637463,7.132069304,-6.617571102,5,0.141580032,RINSE
27:43.8,1642.037159,75.2,79.37123243,82.42276888,88.92154299,4.315524233,8.234005779,79.37123243,85.47430533,6.1030729,-8.299002942,5,0.212131125,RINSE
